epoch,step,train_loss,val_loss
0,12,,0.004015321843326092
1,25,,0.004392716102302074
2,38,,0.004159675445407629
3,49,0.0030292714945971966,
3,51,,0.004255959298461676
4,64,,0.00400695763528347
5,77,,0.004252589773386717
6,90,,0.004068345762789249
7,99,0.0036446917802095413,
7,103,,0.004134765360504389
8,116,,0.0041365548968315125
9,129,,0.003734639147296548
10,142,,0.004540598951280117
11,149,0.003423749003559351,
11,155,,0.0037497240118682384
12,168,,0.003993934951722622
13,181,,0.0037409814540296793
14,194,,0.004288834054023027
15,199,0.010896940715610981,
15,207,,0.003693517530336976
16,220,,0.004657312296330929
17,233,,0.003761961590498686
18,246,,0.0038256768602877855
19,249,0.008671295829117298,
19,259,,0.003655335633084178
20,272,,0.0036972949746996164
21,285,,0.0037182504311203957
22,298,,0.0037723821587860584
23,299,0.0034668296575546265,
23,311,,0.003640648676082492
24,324,,0.0038057134952396154
25,337,,0.0036557132843881845
26,349,0.027791112661361694,
26,350,,0.0037669832818210125
27,363,,0.0037827566266059875
28,376,,0.0038505590055137873
29,389,,0.0037703397683799267
30,399,0.03581571206450462,
30,402,,0.0037409840151667595
31,415,,0.0037667478900402784
32,428,,0.003683441784232855
33,441,,0.003873473033308983
34,449,0.003057714318856597,
34,454,,0.003650038968771696
35,467,,0.003698700573295355
36,480,,0.0038756667636334896
37,493,,0.003694846760481596
38,499,0.017862778156995773,
38,506,,0.003709089942276478
39,519,,0.0037228185683488846
40,532,,0.0038049493450671434
41,545,,0.0037582681979984045
42,549,0.0021898364648222923,
42,558,,0.0036855097860097885
43,571,,0.0037243012338876724
44,584,,0.0038017963524907827
45,597,,0.0037788008339703083
46,599,0.014149929396808147,
46,610,,0.003688005730509758
47,623,,0.0036831898614764214
48,636,,0.0037058573216199875
49,649,0.0028160137590020895,
49,649,,0.003749645547941327
50,662,,0.003723069792613387
51,675,,0.0037300533149391413
52,688,,0.0037599254865199327
53,699,0.007122531998902559,
53,701,,0.0037279122043401003
