epoch,step,train_loss,val_loss
0,12,,0.005551941227167845
1,25,,0.0036821758840233088
2,38,,0.003878076560795307
3,49,0.018429355695843697,
3,51,,0.00436499435454607
4,64,,0.0038432490546256304
5,77,,0.004076473880559206
6,90,,0.003960153087973595
7,99,0.011284894309937954,
7,103,,0.004221629351377487
8,116,,0.003957169596105814
9,129,,0.003981745336204767
10,142,,0.00430368073284626
11,149,0.004940795246511698,
11,155,,0.004085630644112825
12,168,,0.003685066709294915
13,181,,0.00399845652282238
14,194,,0.003839928889647126
15,199,0.004418645054101944,
15,207,,0.004168986808508635
16,220,,0.003937124740332365
17,233,,0.00427602743729949
18,246,,0.003968311473727226
19,249,0.02188606932759285,
19,259,,0.003832306945696473
20,272,,0.004088652320206165
21,285,,0.003928861115127802
22,298,,0.004132880363613367
23,299,0.014726266264915466,
23,311,,0.00380871188826859
24,324,,0.004106960259377956
25,337,,0.0037606535479426384
26,349,0.015305164270102978,
26,350,,0.004585467744618654
27,363,,0.0037043269257992506
28,376,,0.003716662060469389
29,389,,0.004984999541193247
30,399,0.031428247690200806,
30,402,,0.003748058807104826
31,415,,0.004471622873097658
32,428,,0.0036936835385859013
33,441,,0.0037412112578749657
34,449,0.002695496426895261,
34,454,,0.0037475491408258677
35,467,,0.0036412363406270742
36,480,,0.003920468967407942
37,493,,0.0038868023548275232
38,499,0.03064689226448536,
38,506,,0.003955661319196224
39,519,,0.0036330800503492355
40,532,,0.003941229544579983
41,545,,0.0037121044006198645
42,549,0.010800940915942192,
42,558,,0.003739495761692524
43,571,,0.003747576382011175
44,584,,0.003741430351510644
45,597,,0.003662640927359462
46,599,0.018758676946163177,
46,610,,0.0036602476611733437
47,623,,0.003767662448808551
48,636,,0.003701532259583473
49,649,0.0073299650102853775,
49,649,,0.003736296435818076
50,662,,0.0037045942153781652
51,675,,0.0037746166344732046
52,688,,0.0037574805319309235
53,699,0.012435912154614925,
53,701,,0.0037553845904767513
54,714,,0.0037532313726842403
55,727,,0.0037803936284035444
56,740,,0.00378344370983541
57,749,0.006633137818425894,
57,753,,0.0036686414387077093
58,766,,0.0037832108791917562
59,779,,0.0036938930861651897
60,792,,0.0037885522469878197
61,799,0.002944488078355789,
61,805,,0.0037477356381714344
62,818,,0.0036881512496620417
63,831,,0.0037605257239192724
64,844,,0.00379961053840816
65,849,0.006278038024902344,
65,857,,0.0036262839566916227
66,870,,0.003814421594142914
67,883,,0.0036771849263459444
68,896,,0.0036915454547852278
69,899,0.00318259303458035,
69,909,,0.0036928895860910416
70,922,,0.0037201503291726112
71,935,,0.0037858523428440094
72,948,,0.0037126527167856693
73,949,0.03391646593809128,
73,961,,0.003656264627352357
74,974,,0.0036957943812012672
75,987,,0.003785467706620693
76,999,0.005509871989488602,
76,1000,,0.0037056037690490484
77,1013,,0.0036460612900555134
78,1026,,0.003677225671708584
79,1039,,0.003710082033649087
80,1049,0.010929204523563385,
80,1052,,0.003680169116705656
81,1065,,0.0036844247952103615
82,1078,,0.003668522462248802
83,1091,,0.0037210017908364534
84,1099,0.004007420036941767,
84,1104,,0.003738277591764927
85,1117,,0.0037365155294537544
86,1130,,0.0037176853511482477
87,1143,,0.0037175866309553385
88,1149,0.00911878515034914,
88,1156,,0.0036946183536201715
89,1169,,0.003690902143716812
90,1182,,0.003692248137667775
91,1195,,0.0036954586394131184
92,1199,0.0027881418354809284,
92,1208,,0.0037003224715590477
93,1221,,0.003704173257574439
94,1234,,0.0037068671081215143
95,1247,,0.003701265435665846
96,1249,0.003856939496472478,
96,1260,,0.0037006521597504616
97,1273,,0.003700154833495617
98,1286,,0.0037005392368882895
99,1299,0.005889039020985365,
99,1299,,0.003700556932017207
100,1312,,0.003700556932017207
101,1325,,0.0037006402853876352
102,1338,,0.0037010519299656153
103,1349,0.006013735197484493,
103,1351,,0.0037015103735029697
104,1364,,0.003704217029735446
105,1377,,0.0037052587140351534
