epoch,step,train_loss,val_loss
79,5999,,0.0092120710760355
80,6049,0.013781661167740822,
80,6074,,0.009213735349476337
81,6099,0.0017865836853161454,
81,6149,0.018750304356217384,
81,6149,,0.00916757620871067
82,6199,0.01178441196680069,
82,6224,,0.009228765033185482
83,6249,0.0057516563683748245,
83,6299,0.004856399726122618,
83,6299,,0.009374383836984634
84,6349,0.011944275349378586,
84,6374,,0.009196515195071697
85,6399,0.006489023566246033,
85,6449,0.0036259128246456385,
85,6449,,0.009167250245809555
86,6499,0.005469141062349081,
86,6524,,0.009337539784610271
87,6549,0.0045292493887245655,
87,6599,0.005077357869595289,
87,6599,,0.009196195751428604
88,6649,0.009977486915886402,
88,6674,,0.009020201861858368
89,6699,0.01325344666838646,
89,6749,0.004086478613317013,
89,6749,,0.009391285479068756
90,6799,0.0030933094676584005,
90,6824,,0.009230281226336956
91,6849,0.005227134097367525,
91,6899,0.017562175169587135,
91,6899,,0.009207229129970074
92,6949,0.016651831567287445,
92,6974,,0.009142584167420864
93,6999,0.0031747128814458847,
93,7049,0.021567070856690407,
93,7049,,0.009148306213319302
94,7099,0.0022610288579016924,
94,7124,,0.009267840534448624
95,7149,0.003776206634938717,
95,7199,0.00495962193235755,
95,7199,,0.009168898686766624
96,7249,0.0032859183847904205,
96,7274,,0.009069711901247501
97,7299,0.004640175029635429,
97,7349,0.0061632483266294,
97,7349,,0.009030763991177082
98,7399,0.015898117795586586,
98,7424,,0.009021318517625332
99,7449,0.011846496723592281,
99,7499,0.005642338190227747,
99,7499,,0.00928118359297514
100,7549,0.0031947502866387367,
100,7574,,0.009871216490864754
101,7599,0.0035470814909785986,
101,7649,0.003919538110494614,
101,7649,,0.008980805054306984
102,7699,0.0025347748305648565,
102,7724,,0.008805380202829838
103,7749,0.00497332913801074,
103,7799,0.0036547475028783083,
103,7799,,0.008938283659517765
104,7849,0.003631462575867772,
104,7874,,0.008838566020131111
105,7899,0.006151383742690086,
105,7949,0.0017950308974832296,
105,7949,,0.008791361004114151
106,7999,0.017024051398038864,
106,8024,,0.008712686598300934
107,8049,0.004897880367934704,
107,8099,0.003758871229365468,
107,8099,,0.008477064780890942
108,8149,0.0034816465340554714,
108,8174,,0.009387864731252193
109,8199,0.004167940001934767,
109,8249,0.002444317564368248,
109,8249,,0.00874409545212984
110,8299,0.0024942203890532255,
110,8324,,0.008828719146549702
111,8349,0.002187406411394477,
111,8399,0.002679734257981181,
111,8399,,0.008465776219964027
112,8449,0.0019401467870920897,
112,8474,,0.00825774297118187
113,8499,0.003280887845903635,
113,8549,0.04215041548013687,
113,8549,,0.008220412768423557
114,8599,0.01576886884868145,
114,8624,,0.007858666591346264
115,8649,0.003109995974227786,
115,8699,0.03927452862262726,
115,8699,,0.007879301905632019
116,8749,0.00193475978448987,
116,8774,,0.007771982345730066
117,8799,0.00207728985697031,
117,8849,0.0023707356303930283,
117,8849,,0.007981613278388977
118,8899,0.00499564316123724,
118,8924,,0.00796622782945633
119,8949,0.02431659959256649,
119,8999,0.0032790934201329947,
119,8999,,0.007732483092695475
120,9049,0.008190508000552654,
120,9074,,0.007338026072829962
121,9099,0.009416819550096989,
121,9149,0.002636716701090336,
121,9149,,0.0073369028978049755
122,9199,0.0024088514037430286,
122,9224,,0.007552193943411112
123,9249,0.00451542716473341,
123,9299,0.004942408297210932,
123,9299,,0.007126649376004934
124,9349,0.003178422339260578,
124,9374,,0.00750530231744051
125,9399,0.004100357182323933,
125,9449,0.0033043085131794214,
125,9449,,0.006865906994789839
126,9499,0.005168928764760494,
126,9524,,0.006814529187977314
127,9549,0.0034331174101680517,
127,9599,0.0055487919598817825,
127,9599,,0.0063578481785953045
128,9649,0.00787435658276081,
128,9674,,0.006263325456529856
129,9699,0.003117153886705637,
129,9749,0.02111346833407879,
129,9749,,0.007178920786827803
130,9799,0.009849620051681995,
130,9824,,0.006276932079344988
131,9849,0.025855643674731255,
131,9899,0.003162932815030217,
131,9899,,0.006560554727911949
132,9949,0.010620394721627235,
132,9974,,0.005956949666142464
133,9999,0.0028493653517216444,
133,10049,0.003601097036153078,
133,10049,,0.005703398492187262
134,10099,0.009055235423147678,
134,10124,,0.006558479741215706
135,10149,0.007522420957684517,
135,10199,0.003665734315291047,
135,10199,,0.005916578229516745
136,10249,0.003058238420635462,
136,10274,,0.005968952085822821
137,10299,0.004747386090457439,
137,10349,0.002500868169590831,
137,10349,,0.005057801492512226
138,10399,0.0014218718279153109,
138,10424,,0.005162954330444336
139,10449,0.021530937403440475,
139,10499,0.002433647168800235,
139,10499,,0.005014918278902769
140,10549,0.005946326069533825,
140,10574,,0.004907806403934956
141,10599,0.004764634184539318,
141,10649,0.0025162892416119576,
141,10649,,0.004801250994205475
142,10699,0.0022269627079367638,
142,10724,,0.004797789733856916
143,10749,0.0035050571896135807,
143,10799,0.005692771170288324,
143,10799,,0.004714250564575195
144,10849,0.0026082880795001984,
144,10874,,0.004684312269091606
145,10899,0.005712366662919521,
145,10949,0.002188287675380707,
145,10949,,0.00468537537381053
146,10999,0.0030483482405543327,
146,11024,,0.004717138130217791
147,11049,0.002106574596837163,
147,11099,0.033278435468673706,
147,11099,,0.004685873165726662
148,11149,0.003029343206435442,
148,11174,,0.004679424688220024
149,11199,0.0027210423722863197,
149,11249,0.002366390312090516,
149,11249,,0.004679203033447266
150,11299,0.014580273069441319,
150,11324,,0.004679203033447266
151,11349,0.002763180760666728,
151,11399,0.004437184426933527,
151,11399,,0.004678447265177965
152,11449,0.0033532786183059216,
152,11474,,0.004683576989918947
153,11499,0.0097627192735672,
153,11549,0.006867087911814451,
153,11549,,0.004685335326939821
154,11599,0.003227377776056528,
154,11624,,0.004675164353102446
155,11649,0.004774546250700951,
155,11699,0.0023281967733055353,
155,11699,,0.004656780045479536
156,11749,0.006104680243879557,
156,11774,,0.004654066637158394
157,11799,0.003965029027312994,
157,11849,0.03235289454460144,
157,11849,,0.004670099820941687
158,11899,0.0021263337694108486,
158,11924,,0.00470507238060236
159,11949,0.003570861415937543,
159,11999,0.002211539540439844,
159,11999,,0.004738174844533205
160,12049,0.0018891037907451391,
160,12074,,0.004635373596101999
161,12099,0.01380544900894165,
161,12149,0.03918738663196564,
161,12149,,0.0047132582403719425
162,12199,0.002222023205831647,
162,12224,,0.004523309413343668
163,12249,0.004182497039437294,
163,12299,0.001214926945976913,
163,12299,,0.004680228419601917
164,12349,0.002016175538301468,
164,12374,,0.004713079426437616
165,12399,0.00423189764842391,
165,12449,0.00398223428055644,
165,12449,,0.004571158438920975
166,12499,0.001971089281141758,
166,12524,,0.0044044796377420425
167,12549,0.0017620897851884365,
167,12599,0.00330130523070693,
167,12599,,0.004489774815738201
168,12649,0.0025979981292039156,
168,12674,,0.004335565958172083
169,12699,0.0028898860327899456,
169,12749,0.00279573118314147,
169,12749,,0.005241375416517258
170,12799,0.0022002230398356915,
170,12824,,0.006949381437152624
171,12849,0.015576275065541267,
171,12899,0.005085648503154516,
171,12899,,0.004969854839146137
172,12949,0.0029209451749920845,
172,12974,,0.005103509873151779
173,12999,0.002345453482121229,
173,13049,0.03942367434501648,
173,13049,,0.004618316423147917
174,13099,0.023932170122861862,
174,13124,,0.0076024290174245834
175,13149,0.009700550697743893,
175,13199,0.0037043823394924402,
175,13199,,0.004806645214557648
176,13249,0.002927609486505389,
176,13274,,0.004640177823603153
177,13299,0.0036657960154116154,
177,13349,0.005994006060063839,
177,13349,,0.005318606272339821
178,13399,0.0044196066446602345,
178,13424,,0.00449871551245451
179,13449,0.003187520895153284,
179,13499,0.0022921853233128786,
179,13499,,0.006726525723934174
180,13549,0.0022922896314412355,
180,13574,,0.0064078206196427345
181,13599,0.005125552415847778,
181,13649,0.015060095116496086,
181,13649,,0.007004817947745323
182,13699,0.0028128877747803926,
182,13724,,0.0052827890031039715
183,13749,0.004887405317276716,
183,13799,0.0018807025626301765,
183,13799,,0.005224377382546663
184,13849,0.003930132370442152,
184,13874,,0.004206684418022633
185,13899,0.009854903444647789,
185,13949,0.0028726046439260244,
185,13949,,0.0077898092567920685
186,13999,0.00432590814307332,
186,14024,,0.0066887810826301575
187,14049,0.002931264229118824,
187,14099,0.0017263477202504873,
187,14099,,0.004670979455113411
188,14149,0.002459085313603282,
188,14174,,0.005422342102974653
189,14199,0.009767584502696991,
189,14249,0.002999719465151429,
189,14249,,0.006083422806113958
190,14299,0.0018726218258962035,
190,14324,,0.004759900737553835
191,14349,0.0035094625782221556,
191,14399,0.0030532425735145807,
191,14399,,0.00489489221945405
192,14449,0.00345849571749568,
192,14474,,0.005048607010394335
193,14499,0.0048003001138567924,
193,14549,0.004240852314978838,
193,14549,,0.0069211386144161224
194,14599,0.0026189717464149,
194,14624,,0.005584315396845341
195,14649,0.007941973395645618,
195,14699,0.03571034595370293,
195,14699,,0.00518455496057868
196,14749,0.003466435242444277,
196,14774,,0.005228525493294001
197,14799,0.003264385275542736,
197,14849,0.009046807885169983,
197,14849,,0.004177128430455923
198,14899,0.002492971485480666,
198,14924,,0.004442538600414991
199,14949,0.0014531684573739767,
199,14999,0.02468932792544365,
199,14999,,0.004242855589836836
